proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\LCL\LCL445-2.spass,0,13,7,13,7,130270,0.0,0.0,0.0,0.0,0,5922946
\LCL\LCL430-2.spass,0,17,9,17,9,301200,0.0,0.0,0.0,0.0,0,9628142
\LCL\LCL443-2.spass,0,17,9,17,9,163825,0.0,0.0,0.0,0.0,0,7250121
\ANA\ANA004-4.spass,0,31,13,31,13,202116,0.0,0.0,0.0,0.0,0,13085826
\SYN\SYN569-1.spass,1,31,20,33,18,82082774,-0.06451612903225806,-2.436564826622453E-8,0.06451612903225806,2.436564826622453E-8,3,70402286
\SYN\SYN554-1.spass,1,21,13,22,11,6885760,-0.047619047619047616,-1.4522725160330887E-7,0.09523809523809523,2.9045450320661774E-7,2,5981764
\SWV\SWV283-2.spass,0,14,6,14,6,223433,0.0,0.0,0.0,0.0,0,7091428
\COL\COL102-2.spass,0,11,5,11,5,116059,0.0,0.0,0.0,0.0,0,5765437
\SWV\SWV242-2.spass,0,15,8,15,8,91189,0.0,0.0,0.0,0.0,0,4737488
\COL\COL115-2.spass,0,5,2,5,2,91979,0.0,0.0,0.0,0.0,0,1997474
\SWV\SWV270-2.spass,0,18,9,18,9,320543,0.0,0.0,0.0,0.0,0,4266148
\SWV\SWV240-2.spass,0,12,5,12,5,147244,0.0,0.0,0.0,0.0,0,4840915
\SEU\SEU264+1.spass,1,12,6,14,5,956498,-0.16666666666666666,-2.0909609847589855E-6,0.08333333333333333,1.0454804923794927E-6,2,2061820
\SEU\SEU163+3.spass,0,5,2,5,2,36713,0.0,0.0,0.0,0.0,0,868862
\SET\SET818-2.spass,0,3,1,3,1,20922,0.0,0.0,0.0,0.0,0,523844
\RNG\RNG038-2.spass,1,12,6,13,5,885441,-0.08333333333333333,-1.129380726666147E-6,0.08333333333333333,1.129380726666147E-6,1,2475921
\SYN\SYN338-1.spass,0,3,1,3,1,19343,0.0,0.0,0.0,0.0,0,563714
